state,county,total_population,num_icu_be,bed_utiliz,potential,pco60,cases,deaths,deaths_per_capita,deaths_per_case,cases_per_capita
Missouri,Scott,38858,12,0.305953,34,0.019584127,61,1,2.57E-05,0.016393443,0.001569818
Missouri,St. Charles,385115,39,1.673669,16,0.00498812,543,31,8.05E-05,0.057090239,0.001409968
Missouri,St. Francois,66248,10,0.26355,38,0.02209878,28,1,1.51E-05,0.035714286,0.000422654
Missouri,Stoddard,29634,4,0.28339,0,0.063508133,19,0,0,0,0.000641155
Missouri,Taney,54308,18,0.688637,52,0.015062238,10,1,1.84E-05,0.1,0.000184135
Missouri,Vernon,20665,6,0.173471,30,0.040793612,4,0,0,0,0.000193564
Montana,Cascade,81816,20,0.358693,218,0.011819204,14,2,2.44E-05,0.142857143,0.000171116
Montana,Flathead,96147,22,1.126983,0,0.011607226,37,2,2.08E-05,0.054054054,0.000384827
Montana,Gallatin,100733,8,0.619442,3,0.021254207,146,0,0,0,0.001449376
Montana,Hill,16468,6,0.166173,0,0.032122905,1,0,0,0,6.07E-05
Montana,Lewis and Clark,66290,8,0.552991,22,0.030788958,16,0,0,0,0.000241364
Montana,Missoula,114231,32,1.060267,105,0.00622423,39,1,8.75E-06,0.025641026,0.000341413
Montana,Park,16001,4,0.432548,0,0.071495532,7,0,0,0,0.000437473
Montana,Ravalli,41387,5,0.585425,0,0.065310363,5,0,0,0,0.000120811
Montana,Silver Bow,34514,11,0.551457,27,0.02248363,11,0,0,0,0.000318711
Montana,Yellowstone,156332,41,1.254079,53,0.00543075,79,1,6.40E-06,0.012658228,0.000505335
Nebraska,Adams,31564,10,0.385228,65,0.023666202,141,2,6.34E-05,0.014184397,0.004467114
Nebraska,Buffalo,48834,34,0.805941,-96,0.005590367,91,1,2.05E-05,0.010989011,0.001863456
Nebraska,Cheyenne,10012,4,0.282624,6,0.059828206,6,0,0,0,0.000599281
Nebraska,Douglas,549706,234,4.080734,490,0.000929588,476,14,2.55E-05,0.029411765,0.000865917
Nebraska,Gage,21632,3,0.404274,0,0.091253698,33,2,9.25E-05,0.060606061,0.001525518
Nebraska,Hall,61233,16,0.406086,19,0.01213398,908,19,0.00031029,0.02092511,0.014828605
Nebraska,Lancaster,306357,52,0.97902,0,0.001664724,157,1,3.26E-06,0.006369427,0.000512474
Nebraska,Lincoln,35569,19,0.502023,19,0.01293261,20,1,2.81E-05,0.05,0.000562287
Nebraska,Madison,35062,24,0.385578,0,0.008584793,91,3,8.56E-05,0.032967033,0.002595402
Nebraska,Platte,32875,5,0.34608,0,0.047361217,38,0,0,0,0.001155894
Nebraska,Sarpy,175188,8,0.6567749,30,0.019225061,95,0,0,0,0.000542275
Nebraska,Scotts Bluff,36509,22,0.448641,44,0.011230108,27,0,0,0,0.000739544
Nevada,Carson City,54219,24,0.709777,15,0.011066231,39,1,1.84E-05,0.025641026,0.000719305
Nevada,Clark,2112436,452,10.766661,405,0.000358827,3717,174,8.24E-05,0.046811945,0.00175958
Nevada,Elko,52377,7,0.199257,16,0.021841648,12,1,1.91E-05,0.083333333,0.000229108
Nevada,Humboldt,17088,3,0.308164,28,0.061680712,36,2,0.000117041,0.055555556,0.002106742
Nevada,Washoe,445551,290,2.388405,335,0.000648635,820,28,6.28E-05,0.034146341,0.001840418
New Hampshire,Belknap,60383,10,0.630742,51,0.028584204,35,0,0,0,0.000579633
New Hampshire,Carroll,47524,8,0.948494,0,0.04282047,31,0,0,0,0.000652302
New Hampshire,Cheshire,76109,27,0.584932,83,0.009433838,38,2,2.63E-05,0.052631579,0.000499284
New Hampshire,Coos,32119,3,0.363507,0,0.101653227,2,0,0,0,6.23E-05
New Hampshire,Grafton,89280,52,1.342375,-5,0.004928315,48,0,0,0,0.000537634
New Hampshire,Hillsborough,406371,62,2.3804,268,0.003356539,859,31,7.63E-05,0.036088475,0.002113832
New Hampshire,Merrimack,147958,18,0.763464,89,0.013078036,128,3,2.03E-05,0.0234375,0.00086511
New Hampshire,Rockingham,302479,43,2.05261,87,0.005365662,643,15,4.96E-05,0.023328149,0.002125767
New Hampshire,Strafford,126552,17,1.199599,108,0.011639484,132,7,5.53E-05,0.053030303,0.001043049
New Jersey,Atlantic,272926,54,1.098627,-292,0.003583389,749,30,0.00010992,0.040053405,0.002744334
New Jersey,Bergen,937920,112,3.8859199,940,0.001535312,15104,960,0.001023541,0.063559322,0.016103719
New Jersey,Burlington,449192,82,1.898653,114,0.002675916,2407,98,0.00021817,0.040714582,0.00535851
New Jersey,Camden,510996,166,2.5671073,-184,0.001025448,3124,122,0.000238749,0.039052497,0.006113551
New Jersey,Cape May,94549,16,0.43295,93,0.02110017,281,18,0.000190377,0.06405694,0.002972004
New Jersey,Cumberland,154952,12,0.675929,55,0.005401673,595,8,5.16E-05,0.013445378,0.003839899
New Jersey,Essex,800401,215,4.537763,1066,0.000687156,13047,1028,0.001284356,0.078792059,0.016300579
New Jersey,Gloucester,291372,14,0.43785,78,0.014912208,1111,33,0.000113257,0.02970297,0.003812995
New Jersey,Hudson,679756,89,3.059482,675,0.001540259,13925,673,0.000990061,0.048330341,0.020485292
New Jersey,Hunterdon,125717,12,0.568511,14,0.020068885,564,23,0.000182951,0.040780142,0.004486267
New Jersey,Mercer,373362,80,2.815807,379,0.002190903,3433,194,0.000519603,0.056510341,0.00919483
New Jersey,Middlesex,837288,97,2.619149,355,0.001062956,10767,455,0.000543421,0.042258754,0.012859375
New Jersey,Monmouth,627551,128,2.954724,508,0.001494699,5759,302,0.000481236,0.05243966,0.009176943
New Jersey,Morris,498847,81,1.839061,178,0.002435617,5030,355,0.000711641,0.070576541,0.010083252
New Jersey,Ocean,589699,94,2.250067,209,0.002677637,6024,330,0.000559608,0.054780876,0.010215381
New Jersey,Passaic,510563,53,1.302724,124,0.001984084,11349,438,0.000857877,0.038593709,0.022228403
New Jersey,Salem,63776,19,0.565236,13,0.012904541,212,7,0.000109759,0.033018868,0.003324134
New Jersey,Somerset,333316,28,0.571394,80,0.007254377,3204,227,0.000681035,0.070848939,0.0096125
New Jersey,Sussex,143570,10,0.71393,18,0.022769381,864,93,0.000647768,0.107638889,0.00601797
New Jersey,Union,557320,55,1.161934,258,0.002382832,12011,583,0.001046078,0.048538839,0.021551353
New Jersey,Warren,107088,20,1.081502,153,0.011476543,810,67,0.000625654,0.082716049,0.007563873
New Mexico,Bernalillo,674855,117,2.816945,-52,0.001512918,694,33,4.89E-05,0.047550432,0.001028369
New Mexico,Chaves,65454,24,0.850335,0,0.008861185,22,1,1.53E-05,0.045454545,0.000336114
New Mexico,Cibola,27049,4,0.241534,0,0.053643388,41,2,7.39E-05,0.048780488,0.001515768
New Mexico,Colfax,12522,4,0.240767,0,0.085449609,5,0,0,0,0.000399297
New Mexico,Curry,50283,8,0.283148,0,0.020782372,12,0,0,0,0.000238649
New Mexico,Eddy,56793,12,0.3059,19,0.017326079,12,1,1.76E-05,0.083333333,0.000211294
New Mexico,Grant,28382,6,0.333219,36,0.052991333,14,0,0,0,0.00049327
New Mexico,Lea,69505,8,0.136166,144,0.019379901,10,0,0,0,0.000143875
New Mexico,Lincoln,19497,4,0.400548,0,0.0882187,2,0,0,0,0.00010258
New Mexico,Los Alamos,18031,6,0.131507,0,0.039820309,6,0,0,0,0.00033276
New Mexico,Luna,24319,6,0.46389,0,0.044163,3,0,0,0,0.00012336
New Mexico,McKinley,72849,5,0.675636,42,0.032738953,778,12,0.000164724,0.015424165,0.010679625
New Mexico,Otero,65130,10,0.533425,50,0.022048211,5,0,0,0,7.68E-05
New Mexico,Rio Arriba,39455,8,0.40615,18,0.0314789,14,0,0,0,0.000354835
New Mexico,San Juan,128221,10,0.515783,10,0.01865529,463,35,0.000272966,0.075593952,0.003610953
New Mexico,San Miguel,28203,8,0.195354,8,0.032514272,2,0,0,0,7.09E-05
New Mexico,Santa Fe,147514,24,1.059247,15,0.013151294,96,0,0,0,0.000650786
New Mexico,Taos,32809,6,0.494904,19,0.052485598,17,0,0,0,0.000518151
New York,Albany,308580,81,1.01543,92,0.001827727,979,45,0.000145829,0.045965271,0.003172597
New York,Allegany,47400,6,0.369038,21,0.039873418,35,0,0,0,0.000738397
New York,Broome,196124,47,1.2801185,81,0.005195693,261,14,7.14E-05,0.053639847,0.001330791
New York,Chautauqua,130846,26,0.924745,178,0.00983599,30,1,7.64E-06,0.033333333,0.000229277
New York,Chemung,86883,20,0.536648,41,0.012085218,108,3,3.45E-05,0.027777778,0.001243051
New York,Chenango,48763,7,0.17265,0,0.037179829,95,0,0,0,0.001948198
New York,Clinton,81224,21,0.439662,0,0.010477199,59,4,4.92E-05,0.06779661,0.000726386
New York,Columbia,61481,9,0.65912,97,0.033311104,146,16,0.000260243,0.109589041,0.002374717
New York,Cortland,48334,12,0.305316,59,0.017523896,28,0,0,0,0.000579302
New York,Dutchess,295685,27,1.349448,10,0.004440536,2793,66,0.000223211,0.023630505,0.009445863
New York,Erie,923995,190,4.13418,305,0.000893944,3021,208,0.000225109,0.068851374,0.003269498
New York,Franklin,51054,13,0.543397,40,0.017412935,14,0,0,0,0.000274219
New York,Fulton,53955,8,0.363344,16,0.031934019,62,1,1.85E-05,0.016129032,0.001149106
New York,Genesee,58537,10,0.373365,0,0.023813998,148,2,3.42E-05,0.013513514,0.002528315
New York,Jefferson,116567,10,0.719959,52,0.016951624,60,0,0,0,0.000514725
New York,Lewis,26845,6,0.465315,0,0.03915068,9,0,0,0,0.000335258
New York,Madison,71760,6,0.241286,0,0.0393534,124,3,4.18E-05,0.024193548,0.001727982
New York,Monroe,748680,154,3.672885,112,0.001163381,1331,89,0.000118876,0.066867017,0.001777796
New York,Montgomery,49500,8,0.620712,20,0.030181818,47,1,2.02E-05,0.021276596,0.000949495
New York,Nassau,1363069,235,6.128906,1076,0.000506211,34865,2003,0.001469478,0.057450165,0.025578309
New York,Niagara,212675,32,1.571954,71,0.007777125,378,11,5.17E-05,0.029100529,0.00177736
New York,Oneida,232324,26,1.113635,75,0.004743376,397,11,4.73E-05,0.027707809,0.00170882
New York,Onondaga,467669,118,2.118401,-135,0.001449743,726,30,6.41E-05,0.041322314,0.00155238
New York,Ontario,109491,27,1.343778,92,0.009461965,86,3,2.74E-05,0.034883721,0.000785453
New York,Orange,378174,76,2.148113,127,0.002448608,8253,213,0.000563233,0.025808797,0.021823288
New York,Oswego,119833,8,0.266687,0,0.026937488,61,0,0,0,0.000509042
New York,Otsego,60750,14,0.718185,20,0.019012346,62,5,8.23E-05,0.080645161,0.001020576
New York,Putnam,99464,10,0.429521,44,0.02280222,925,42,0.000422263,0.045405405,0.009299847
New York,Rensselaer,159800,24,0.589914,-25,0.018723404,246,17,0.000106383,0.069105691,0.001539424
New York,Schenectady,155239,36,0.711745,34,0.006254872,457,22,0.000141717,0.048140044,0.002943848
New York,St. Lawrence,110817,20,1.354668,28,0.011027189,169,2,1.80E-05,0.01183432,0.001525037
New York,Steuben,97539,8,0.602023,0,0.031105507,209,10,0.000102523,0.04784689,0.002142733
New York,Suffolk,1497595,250,7.99876,434,0.000775243,32470,1147,0.000765895,0.035324915,0.021681429
New York,Tompkins,104415,16,0.43833,49,0.011368098,126,2,1.92E-05,0.015873016,0.001206723
New York,Ulster,180129,25,0.949885,106,0.010037251,1219,4,2.22E-05,0.003281378,0.006767372
New York,Warren,64701,24,0.367594,45,0.011560872,147,8,0.000123646,0.054421769,0.00227199
New York,Wayne,91442,8,0.499471,19,0.030336169,69,0,0,0,0.000754577
New York,Westchester,975321,158,5.330599,460,0.001228314,28007,1077,0.001104252,0.038454672,0.028715674
New York,Wyoming,40886,5,0.308219,12,0.046592966,63,3,7.34E-05,0.047619048,0.00154087
North Carolina,Alamance,157844,20,0.531896,62,0.011207268,91,1,6.34E-06,0.010989011,0.000576519
North Carolina,Beaufort,47316,8,0.468912,70,0.037112182,20,0,0,0,0.00042269
North Carolina,Bladen,34130,4,0.393096,33,0.069850571,10,0,0,0,0.000292997
North Carolina,Brunswick,122586,19,0.646755,13,0.019871763,40,3,2.45E-05,0.075,0.000326302
North Carolina,Buncombe,252268,146,0.787762,105,0.001545975,51,3,1.19E-05,0.058823529,0.000202166
North Carolina,Burke,88898,16,0.484229,159,0.016355824,88,8,9.00E-05,0.090909091,0.000989899
North Carolina,Cabarrus,196716,15,0.645687,10,0.007223612,254,10,5.08E-05,0.039370079,0.001291202
North Carolina,Caldwell,81805,12,0.487248,0,0.021208973,31,0,0,0,0.00037895
North Carolina,Carteret,68699,8,0.704331,36,0.038428507,28,3,4.37E-05,0.107142857,0.000407575
North Carolina,Catawba,156182,52,0.779159,187,0.0043667,49,1,6.40E-06,0.020408163,0.000313737
North Carolina,Chatham,68364,4,0.49074,0,0.075010239,262,6,8.78E-05,0.022900763,0.003832426
North Carolina,Chowan,14370,4,0.567781,24,0.077453027,6,0,0,0,0.000417537
North Carolina,Cleveland,97038,57,0.767032,16,0.00428698,46,2,2.06E-05,0.043478261,0.000474041
North Carolina,Craven,103374,72,0.599847,64,0.003289028,39,4,3.87E-05,0.102564103,0.000377271
North Carolina,Cumberland,332766,56,1.6479785,144,0.00326656,193,6,1.80E-05,0.031088083,0.000579987
North Carolina,Davidson,164118,29,0.857517,86,0.007939409,155,4,2.44E-05,0.025806452,0.000944442
North Carolina,Duplin,59350,9,0.443053,32,0.025812974,72,0,0,0,0.001213142
North Carolina,Durham,300865,70,1.455145,66,0.001159989,539,13,4.32E-05,0.024118738,0.001791501
North Carolina,Edgecombe,54032,15,0.381392,16,0.016305153,75,2,3.70E-05,0.026666667,0.001388066
North Carolina,Forsyth,368362,180,1.845646,170,0.000798128,156,5,1.36E-05,0.032051282,0.000423496
North Carolina,Gaston,214049,57,0.734847,52,0.002919892,133,3,1.40E-05,0.022556391,0.000621353
North Carolina,Granville,58503,6,0.4550554,100,0.037519443,240,5,8.55E-05,0.020833333,0.004102354
North Carolina,Guilford,517197,107,1.713189,456,0.001395986,301,23,4.45E-05,0.07641196,0.000581983
North Carolina,Halifax,52300,16,0.499069,98,0.016577438,49,1,1.91E-05,0.020408163,0.000936902
North Carolina,Harnett,128753,14,0.304926,0,0.011665748,137,5,3.88E-05,0.03649635,0.001064053
North Carolina,Haywood,59854,12,0.37925,37,0.02619708,6,0,0,0,0.000100244
North Carolina,Henderson,112156,27,1.013607,92,0.011706908,156,14,0.000124826,0.08974359,0.00139092
North Carolina,Hertford,24262,10,0.511311,44,0.026007749,28,1,4.12E-05,0.035714286,0.001154068
North Carolina,Iredell,169798,36,1.216024,108,0.005677334,97,3,1.77E-05,0.030927835,0.000571267
North Carolina,Jackson,41725,9,0.422185,4,0.028376273,7,0,0,0,0.000167765
North Carolina,Johnston,186308,24,0.522538,20,0.007519806,137,10,5.37E-05,0.072992701,0.000735341
North Carolina,Lee,59805,8,0.306332,10,0.026084776,114,0,0,0,0.001906195
North Carolina,Lincoln,80504,10,0.511434,0,0.023154129,25,0,0,0,0.000310544
North Carolina,Macon,34160,5,0.551671,34,0.070872365,2,1,2.93E-05,0.5,5.85E-05
North Carolina,Martin,23227,6,0.252819,6,0.049037758,15,0,0,0,0.0006458
North Carolina,McDowell,45069,9,0.437365,16,0.028334332,21,1,2.22E-05,0.047619048,0.000465952
North Carolina,Mecklenburg,1034290,141,5.0709529,304,0.000874996,1492,43,4.16E-05,0.028820375,0.001442535
North Carolina,Nash,94125,21,0.437769,23,0.011314741,82,3,3.19E-05,0.036585366,0.000871182
North Carolina,New Hanover,219866,29,0.794449,147,0.003902377,74,3,1.36E-05,0.040540541,0.000336569
North Carolina,Onslow,192685,14,0.485388,0,0.00852168,43,1,5.19E-06,0.023255814,0.000223162
North Carolina,Pasquotank,39546,10,0.58883,91,0.021696252,34,1,2.53E-05,0.029411765,0.000859758
North Carolina,Person,39240,6,0.244557,60,0.042405708,19,0,0,0,0.0004842
North Carolina,Pitt,176484,71,0.738387,93,0.002413817,110,2,1.13E-05,0.018181818,0.000623286
North Carolina,Polk,20434,6,0.491178,10,0.062444945,17,0,0,0,0.000831947
North Carolina,Randolph,142827,12,0.257175,0,0.019128036,137,3,2.10E-05,0.02189781,0.000959202
North Carolina,Robeson,134187,25,0.709043,196,0.007884519,104,3,2.24E-05,0.028846154,0.000775038
North Carolina,Rockingham,91566,9,0.25411,0,0.029334032,24,2,2.18E-05,0.083333333,0.000262106
North Carolina,Rowan,138940,20,0.696766,99,0.011227868,352,21,0.000151144,0.059659091,0.002533468
North Carolina,Rutherford,66523,18,0.249216,32,0.015047427,119,6,9.02E-05,0.050420168,0.001788855
North Carolina,Sampson,63664,8,0.373413,75,0.028053531,39,0,0,0,0.000612591
North Carolina,Scotland,35445,8,0.510832,7,0.029087318,23,0,0,0,0.000648893
North Carolina,Stanly,60875,10,0.320717,12,0.024410678,29,4,6.57E-05,0.137931034,0.000476386
North Carolina,Surry,72315,10,0.346137,33,0.025928231,12,0,0,0,0.000165941
North Carolina,Transylvania,33291,4,0.612712,67,0.092607612,7,0,0,0,0.000210267
North Carolina,Union,222095,14,0.506895,70,0.011625656,205,9,4.05E-05,0.043902439,0.000923028
North Carolina,Vance,44420,20,0.517025,11,0.011886538,80,3,6.75E-05,0.0375,0.001800991
North Carolina,Wake,1023811,117,2.915782,327,0.000879068,671,15,1.47E-05,0.022354694,0.000655394
North Carolina,Watauga,53421,10,0.379207,22,0.020703469,8,0,0,0,0.000149754
North Carolina,Wayne,124496,16,0.493665,55,0.013213276,635,10,8.03E-05,0.015748031,0.005100565
North Carolina,Wilkes,68525,8,0.330387,37,0.033272528,21,1,1.46E-05,0.047619048,0.000306457
North Carolina,Wilson,81379,14,0.257088,24,0.01696998,150,6,7.37E-05,0.04,0.001843227
North Dakota,Burleigh,92372,52,1.109884,124,0.002847183,74,0,0,0,0.000801109
North Dakota,Cass,170620,111,1.391637,-88,0.001465244,431,12,7.03E-05,0.027842227,0.002526081
North Dakota,Grand Forks,70130,16,0.495938,20,0.006402396,231,0,0,0,0.003293883
North Dakota,Stark,30316,4,0.494247,0,0.043871223,41,2,6.60E-05,0.048780488,0.001352421
North Dakota,Stutsman,21058,6,0.308274,0,0.042026783,4,0,0,0,0.000189952
North Dakota,Ward,69628,19,0.556705,0,0.008660309,21,1,1.44E-05,0.047619048,0.000301603
Ohio,Allen,104157,34,0.967079,287,0.003725146,103,18,0.000172816,0.174757282,0.000988892
Ohio,Ashland,53299,6,0.528767,84,0.04000075,6,0,0,0,0.000112572
Ohio,Ashtabula,98622,19,1.312357,145,0.013404717,110,11,0.000111537,0.1,0.00111537
Ohio,Auglaize,45778,6,0.387443,95,0.039101752,31,3,6.55E-05,0.096774194,0.000677181
Ohio,Butler,375702,56,2.178878,159,0.002632405,234,4,1.06E-05,0.017094017,0.000622834
Ohio,Clark,135520,38,0.60704,0,0.006596812,43,2,1.48E-05,0.046511628,0.000317296
Ohio,Clermont,202166,16,0.523592,13,0.013335576,76,2,9.89E-06,0.026315789,0.000375929
Ohio,Clinton,41869,6,0.350137,90,0.037211302,28,0,0,0,0.000668753
Ohio,Columbiana,104584,20,0.823406,112,0.01316645,228,20,0.000191234,0.087719298,0.002180066
Ohio,Coshocton,36602,7,0.315607,0,0.036063603,16,0,0,0,0.000437135
Ohio,Crawford,42231,9,0.796603,25,0.029788544,41,0,0,0,0.000970851
Ohio,Cuyahoga,1257401,397,8.5127933,1652,0.000348338,1938,96,7.63E-05,0.049535604,0.001541274
Ohio,Darke,51919,6,0.273562,64,0.04243148,75,13,0.00025039,0.173333333,0.001444558
Ohio,Defiance,38311,8,0.340493,26,0.029652058,19,1,2.61E-05,0.052631579,0.000495941
Ohio,Delaware,193024,6,0.234461,0,0.029400489,148,3,1.55E-05,0.02027027,0.000766744
Ohio,Erie,75369,18,0.544307,104,0.015152118,49,3,3.98E-05,0.06122449,0.000650135
Ohio,Fairfield,151526,20,0.54316,32,0.010506448,116,2,1.32E-05,0.017241379,0.000765545
Ohio,Franklin,1253507,368,4.801595,50,0.000365375,2005,57,4.55E-05,0.028428928,0.001599512
Ohio,Fulton,42296,7,0.275288,92,0.032981842,19,0,0,0,0.000449215
Ohio,Gallia,30203,14,0.251653,130,0.017150614,6,1,3.31E-05,0.166666667,0.000198656
Ohio,Geauga,93895,12,0.550331,0,0.021012833,146,13,0.000138453,0.089041096,0.001554928
Ohio,Greene,164825,20,1.0651621,28,0.011169422,45,3,1.82E-05,0.066666667,0.000273017
Ohio,Guernsey,39414,11,0.324536,99,0.023062871,15,0,0,0,0.000380575
Ohio,Hamilton,808703,232,4.6993847,929,0.000703596,1048,56,6.92E-05,0.053435115,0.001295902
Ohio,Hancock,75508,4,0.124932,0,0.006555597,35,1,1.32E-05,0.028571429,0.000463527
Ohio,Henry,27463,5,0.286027,6,0.047882606,4,0,0,0,0.000145651
Ohio,Holmes,43808,4,0.257735,28,0.043873265,5,1,2.28E-05,0.2,0.000114134
Ohio,Huron,58497,12,0.630179,41,0.018941142,29,1,1.71E-05,0.034482759,0.000495752
Ohio,Jefferson,67349,12,0.4825923,85,0.013942301,39,1,1.48E-05,0.025641026,0.000579073
Ohio,Knox,60945,12,0.499304,46,0.019410944,15,1,1.64E-05,0.066666667,0.000246124
Ohio,Lake,229701,27,0.49755,-177,0.00942965,158,7,3.05E-05,0.044303797,0.000687851
Ohio,Licking,170678,13,0.327616,0,0.005665639,110,5,2.93E-05,0.045454545,0.000644488
Ohio,Lorain,305405,54,1.549772,167,0.00313027,395,20,6.55E-05,0.050632911,0.001293365
Ohio,Lucas,433404,158,3.695965,1124,0.000853707,1130,61,0.000140746,0.053982301,0.002607267
Ohio,Madison,43732,13,0.246454,49,0.015389189,52,3,6.86E-05,0.057692308,0.001189061
Ohio,Mahoning,231857,38,1.342362,414,0.004011093,764,65,0.000280345,0.085078534,0.003295135
Ohio,Marion,65483,15,0.355377,0,0.015316952,2188,4,6.11E-05,0.001828154,0.033413252
Ohio,Medina,176362,12,0.550743,41,0.019017702,159,13,7.37E-05,0.081761006,0.000901555
Ohio,Mercer,40723,5,0.363927,46,0.046877686,18,1,2.46E-05,0.055555556,0.000442011
Ohio,Miami,104081,10,0.409117,63,0.024471325,136,25,0.000240198,0.183823529,0.001306675
Ohio,Montgomery,531987,208,3.5588883,327,0.001191758,262,8,1.50E-05,0.030534351,0.000492493
Ohio,Morrow,34935,3,0.167123,2,0.077601259,34,1,2.86E-05,0.029411765,0.000973236
Ohio,Muskingum,85933,24,0.49933,39,0.004875892,11,0,0,0,0.000128007
Ohio,Ottawa,40769,4,0.121425,0,0.078147612,37,0,0,0,0.000907552
Ohio,Pickaway,57075,8,0.246273,0,0.025527814,1698,5,8.76E-05,0.002944641,0.029750329
Ohio,Portage,162080,16,0.391637,111,0.013271224,221,33,0.000203603,0.149321267,0.001363524
Ohio,Richland,121533,37,1.018367,130,0.006821193,76,1,8.23E-06,0.013157895,0.000625345
Ohio,Ross,77125,12,0.560542,72,0.018113452,36,1,1.30E-05,0.027777778,0.000466775
Ohio,Sandusky,59559,18,0.301399,93,0.013180208,19,2,3.36E-05,0.105263158,0.000319011
Ohio,Scioto,76871,16,0.618105,244,0.014621899,6,0,0,0,7.81E-05
Ohio,Seneca,55549,5,0.345145,75,0.026229095,14,1,1.80E-05,0.071428571,0.00025203
Ohio,Shelby,48902,7,0.281967,29,0.030755388,30,1,2.04E-05,0.033333333,0.000613472
Ohio,Stark,374273,68,1.473645,669,0.001971823,312,35,9.35E-05,0.112179487,0.000833616
Ohio,Summit,541318,145,2.8429125,396,0.001376271,500,39,7.20E-05,0.078,0.000923671
Ohio,Trumbull,203341,42,1.1916898,235,0.006491559,295,27,0.000132782,0.091525424,0.001450765
Ohio,Tuscarawas,92531,10,0.301926,21,0.006603192,57,0,0,0,0.00061601
Ohio,Union,54688,7,0.236941,37,0.022765506,18,0,0,0,0.00032914
Ohio,Van Wert,28262,5,0.115293,48,0.049147265,3,0,0,0,0.00010615
Ohio,Warren,223868,16,0.376605,107,0.003332321,124,11,4.91E-05,0.088709677,0.000553898
Ohio,Washington,60871,11,0.611862,30,0.024034433,94,10,0.000164282,0.106382979,0.001544249
Ohio,Wayne,115915,14,0.431033,46,0.016322305,114,22,0.000189794,0.192982456,0.000983479
Ohio,Williams,37061,7,0.202265,23,0.035104288,29,1,2.70E-05,0.034482759,0.000782494
Ohio,Wood,129504,10,0.197739,0,0.019798616,139,18,0.000138992,0.129496403,0.001073326
Oklahoma,Beckham,22971,6,0.500242,28,0.031953332,5,0,0,0,0.000217666
Oklahoma,Bryan,45068,8,0.317026,8,0.029377829,6,1,2.22E-05,0.166666667,0.000133132
Oklahoma,Canadian,132922,8,0.500623,1,0.022155851,91,3,2.26E-05,0.032967033,0.000684612
Oklahoma,Carter,48407,13,0.399491,50,0.01681575,2,1,2.07E-05,0.5,4.13E-05
Oklahoma,Cherokee,48404,14,0.56274,28,0.006962235,26,1,2.07E-05,0.038461538,0.000537146
Oklahoma,Cleveland,274024,55,0.820887,63,0.002269874,404,27,9.85E-05,0.066831683,0.001474323
Oklahoma,Comanche,123066,28,0.913091,169,0.002852128,79,1,8.13E-06,0.012658228,0.000641932
Oklahoma,Custer,29169,4,0.138021,11,0.045767767,10,0,0,0,0.00034283
Oklahoma,Delaware,41878,6,0.262305,0,0.051984335,90,10,0.000238789,0.111111111,0.0021491
Oklahoma,Garfield,62421,30,0.685723,87,0.006984829,11,1,1.60E-05,0.090909091,0.000176223
Oklahoma,Grady,54351,9,0.193123,26,0.023090652,34,1,1.84E-05,0.029411765,0.000625563
Oklahoma,Jackson,25574,6,0.485602,0,0.031281771,15,0,0,0,0.000586533
Oklahoma,Kay,45173,10,0.440068,92,0.041462821,47,6,0.000132823,0.127659574,0.001040445
Oklahoma,Le Flore,49860,4,0.414324,18,0.058523867,10,0,0,0,0.000200562
Oklahoma,Muskogee,69471,24,0.392872,56,0.009154899,26,4,5.76E-05,0.153846154,0.000374257
Oklahoma,Oklahoma,774203,264,4.2066603,311,0.000605784,703,29,3.75E-05,0.041251778,0.000908031
Oklahoma,Ottawa,31725,9,0.146779,23,0.026635146,29,1,3.15E-05,0.034482759,0.000914106
Oklahoma,Payne,80634,11,0.402187,55,0.014696034,44,1,1.24E-05,0.022727273,0.000545676
Oklahoma,Pittsburg,44673,15,0.28348,32,0.017124438,25,2,4.48E-05,0.08,0.000559622
Oklahoma,Pontotoc,38289,12,0.300076,48,0.017994724,10,1,2.61E-05,0.1,0.000261172
Oklahoma,Pottawatomie,71614,14,0.42448,19,0.015276343,42,4,5.59E-05,0.095238095,0.000586478
Oklahoma,Rogers,90098,6,0.359259,27,0.036038536,47,3,3.33E-05,0.063829787,0.000521654
Oklahoma,Stephens,44293,9,0.436827,52,0.027476125,20,1,2.26E-05,0.05,0.000451539
Oklahoma,Tulsa,637123,276,4.619748,394,0.000500688,490,28,4.39E-05,0.057142857,0.000769082
Oklahoma,Wagoner,76830,6,0.355479,0,0.035207601,115,14,0.00018222,0.12173913,0.001496811
Oklahoma,Woodward,21140,6,0.219315,47,0.031882687,1,0,0,0,4.73E-05
Oregon,Benton,88249,12,0.537368,19,0.017382633,29,5,5.67E-05,0.172413793,0.000328616
Oregon,Clackamas,399962,70,2.207785,129,0.004382916,204,6,1.50E-05,0.029411765,0.000510048
Oregon,Clatsop,38021,4,0.547178,24,0.071013387,6,0,0,0,0.000157808
Oregon,Coos,62921,12,0.491085,42,0.028098727,14,0,0,0,0.000222501
Oregon,Deschutes,175321,36,1.161309,34,0.007186817,75,0,0,0,0.000427787
Oregon,Douglas,107576,32,0.505108,34,0.010271808,23,0,0,0,0.000213802
Oregon,Jackson,212070,34,1.583247,137,0.00566794,49,0,0,0,0.000231056
Oregon,Josephine,84514,12,0.556164,4,0.027948032,20,1,1.18E-05,0.05,0.000236647
